pl/bl,interp,input_width,input_height,output_width,output_height,layout,dtype,gpu_time(us)
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_RGB,Float32,19.607552
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_RGB,Float32,59.127808
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_RGB,Float32,8.637440
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_RGB,Float32,25.947136
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_RGB,Float32,17.213440
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_RGB,Float32,54.319103
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_RGB,Float32,7.916544
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_RGB,Float32,22.172672
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_RGB,Float32,7.151616
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_RGB,Float32,16.299007
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_RGB,Float32,16.240641
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_RGB,Float32,53.337090
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_RGB,Float32,37.339134
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_RGB,Float32,120.207359
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_RGB,Float32,62.053375
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_RGB,Float32,209.222656
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_RGB,Float32,126.671875
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_RGB,Float32,453.652466
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_RGB,Float32,40.649727
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_RGB,Float32,123.302910
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_RGB,Float32,64.809982
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_RGB,Float32,212.728836
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_RGB,Float32,134.578171
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_RGB,Float32,458.961914
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_RGB,Float32,70.025215
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_RGB,Float32,218.327042
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_RGB,Float32,138.901505
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_RGB,Float32,467.580933
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_RGB,Float32,147.082245
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_RGB,Float32,469.616638
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_BGR,Float16,85.075966
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_BGR,Float16,265.315338
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_BGR,Float16,50.301952
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_BGR,Float16,156.094467
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_BGR,Float16,23.506945
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_BGR,Float16,70.926338
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_BGR,Float16,8.086528
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_BGR,Float16,17.577984
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_BGR,Float16,47.229954
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_BGR,Float16,144.288773
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_BGR,Float16,17.760256
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_BGR,Float16,57.446400
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_BGR,Float16,7.313408
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_BGR,Float16,17.249281
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_BGR,Float16,17.428480
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_BGR,Float16,57.602047
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_BGR,Float16,7.009280
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_BGR,Float16,17.076223
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_BGR,Float16,6.794240
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_BGR,Float16,17.070080
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_BGR,Float16,17.068031
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_BGR,Float16,57.396225
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_BGR,Float16,34.547710
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_BGR,Float16,124.719101
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_BGR,Float16,73.533440
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_BGR,Float16,236.213242
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_BGR,Float16,154.753021
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_BGR,Float16,520.160278
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_BGR,Float16,35.891201
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_BGR,Float16,127.517693
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_BGR,Float16,78.375938
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_BGR,Float16,243.630081
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_BGR,Float16,164.163589
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_BGR,Float16,534.034424
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_BGR,Float16,81.448959
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_BGR,Float16,247.900162
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_BGR,Float16,172.113922
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_BGR,Float16,543.044617
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_BGR,Float16,175.566849
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_BGR,Float16,548.864014
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_RGB,Float16,85.156860
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_RGB,Float16,265.281525
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_RGB,Float16,50.339840
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_RGB,Float16,156.067841
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_RGB,Float16,23.511040
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_RGB,Float16,70.952957
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_RGB,Float16,8.075264
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_RGB,Float16,17.571840
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_RGB,Float16,47.227905
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_RGB,Float16,144.251907
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_RGB,Float16,17.745920
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_RGB,Float16,57.690113
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_RGB,Float16,7.306240
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_RGB,Float16,17.254400
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_RGB,Float16,17.422337
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_RGB,Float16,57.264130
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_RGB,Float16,7.007232
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_RGB,Float16,17.070080
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_RGB,Float16,6.794240
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_RGB,Float16,17.056768
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_RGB,Float16,17.063936
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_RGB,Float16,57.388031
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_RGB,Float16,34.548737
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_RGB,Float16,124.699646
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_RGB,Float16,73.530365
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_RGB,Float16,236.192764
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_RGB,Float16,154.743805
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_RGB,Float16,520.258545
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_RGB,Float16,35.889153
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_RGB,Float16,127.538177
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_RGB,Float16,78.360573
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_RGB,Float16,243.526657
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_RGB,Float16,164.178940
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_RGB,Float16,534.137878
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_RGB,Float16,81.432579
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_RGB,Float16,247.950333
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_RGB,Float16,172.112900
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_RGB,Float16,542.978027
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_RGB,Float16,175.582214
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_RGB,Float16,548.799500
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_BGR,Float16,384.491516
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_BGR,Float16,349.215729
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_BGR,Float16,222.332932
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_BGR,Float16,204.962814
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_BGR,Float16,104.298492
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_BGR,Float16,106.397697
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_BGR,Float16,30.386175
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_BGR,Float16,23.272448
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_BGR,Float16,222.064636
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_BGR,Float16,195.345413
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_BGR,Float16,102.160385
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_BGR,Float16,94.332932
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_BGR,Float16,29.319168
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_BGR,Float16,22.430719
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_BGR,Float16,101.809151
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_BGR,Float16,92.021759
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_BGR,Float16,28.777472
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_BGR,Float16,21.572609
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_BGR,Float16,28.608513
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_BGR,Float16,20.636671
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_BGR,Float16,98.676735
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_BGR,Float16,84.880386
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_BGR,Float16,210.532349
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_BGR,Float16,178.024445
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_BGR,Float16,358.977539
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_BGR,Float16,304.404480
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_BGR,Float16,795.157532
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_BGR,Float16,669.025269
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_BGR,Float16,217.009155
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_BGR,Float16,186.047485
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_BGR,Float16,372.984833
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_BGR,Float16,323.642365
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_BGR,Float16,820.756470
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_BGR,Float16,696.586243
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_BGR,Float16,377.759735
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_BGR,Float16,333.449219
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_BGR,Float16,837.679077
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_BGR,Float16,720.484375
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_BGR,Float16,845.587463
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_BGR,Float16,728.393738
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW16_RGB,Float16,384.336884
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW16_RGB,Float16,349.069305
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW16_RGB,Float16,222.268417
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW16_RGB,Float16,204.978180
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW16_RGB,Float16,104.254463
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW16_RGB,Float16,106.395645
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW16_RGB,Float16,30.362623
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW16_RGB,Float16,23.237633
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW16_RGB,Float16,222.135300
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW16_RGB,Float16,195.351547
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW16_RGB,Float16,102.073341
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW16_RGB,Float16,94.290947
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW16_RGB,Float16,29.317120
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW16_RGB,Float16,22.412289
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW16_RGB,Float16,101.771263
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW16_RGB,Float16,92.002304
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW16_RGB,Float16,28.797953
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW16_RGB,Float16,21.574656
NV12BlockLinear,Nearest,1280,720,640,360,NCHW16_RGB,Float16,28.555264
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW16_RGB,Float16,20.615168
NV12BlockLinear,Nearest,640,360,1280,720,NCHW16_RGB,Float16,98.679810
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW16_RGB,Float16,84.830208
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW16_RGB,Float16,210.523132
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW16_RGB,Float16,178.033661
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW16_RGB,Float16,359.034882
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW16_RGB,Float16,304.337921
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW16_RGB,Float16,795.127808
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW16_RGB,Float16,668.988403
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW16_RGB,Float16,216.967163
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW16_RGB,Float16,186.049530
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW16_RGB,Float16,372.916229
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW16_RGB,Float16,323.618805
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW16_RGB,Float16,820.611084
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW16_RGB,Float16,696.566772
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW16_RGB,Float16,377.730042
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW16_RGB,Float16,333.432831
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW16_RGB,Float16,837.516296
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW16_RGB,Float16,720.642029
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW16_RGB,Float16,845.378540
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW16_RGB,Float16,728.417297
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_BGR,Float16,67.993599
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_BGR,Float16,207.077377
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_BGR,Float16,43.539455
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_BGR,Float16,122.488831
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_BGR,Float16,21.897217
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_BGR,Float16,75.003906
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_BGR,Float16,9.208832
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_BGR,Float16,25.024511
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_BGR,Float16,36.911102
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_BGR,Float16,115.781631
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_BGR,Float16,14.462976
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_BGR,Float16,48.396290
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_BGR,Float16,8.486912
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_BGR,Float16,24.711168
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_BGR,Float16,14.329856
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_BGR,Float16,48.448513
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_BGR,Float16,7.795712
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_BGR,Float16,20.917248
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_BGR,Float16,6.190080
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_BGR,Float16,15.063040
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_BGR,Float16,14.124032
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_BGR,Float16,48.728065
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_BGR,Float16,27.183104
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_BGR,Float16,103.109634
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_BGR,Float16,56.737793
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_BGR,Float16,189.783035
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_BGR,Float16,116.353027
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_BGR,Float16,411.160583
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_BGR,Float16,28.283903
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_BGR,Float16,104.588287
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_BGR,Float16,58.651649
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_BGR,Float16,193.957886
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_BGR,Float16,122.447868
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_BGR,Float16,415.833099
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_BGR,Float16,61.379585
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_BGR,Float16,197.532669
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_BGR,Float16,126.294014
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_BGR,Float16,422.578186
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_BGR,Float16,130.130951
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_BGR,Float16,425.737213
NV12BlockLinear,Nearest,3840,2160,2560,1440,NCHW_RGB,Float16,67.935234
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NCHW_RGB,Float16,183.695358
NV12BlockLinear,Nearest,3840,2160,1920,1080,NCHW_RGB,Float16,43.441151
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NCHW_RGB,Float16,110.814209
NV12BlockLinear,Nearest,3840,2160,1280,720,NCHW_RGB,Float16,21.951488
NV12BlockLinear,Bilinear,3840,2160,1280,720,NCHW_RGB,Float16,64.590851
NV12BlockLinear,Nearest,3840,2160,640,360,NCHW_RGB,Float16,9.212928
NV12BlockLinear,Bilinear,3840,2160,640,360,NCHW_RGB,Float16,23.603201
NV12BlockLinear,Nearest,2560,1440,1920,1080,NCHW_RGB,Float16,37.113857
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NCHW_RGB,Float16,99.949570
NV12BlockLinear,Nearest,2560,1440,1280,720,NCHW_RGB,Float16,14.437376
NV12BlockLinear,Bilinear,2560,1440,1280,720,NCHW_RGB,Float16,40.792065
NV12BlockLinear,Nearest,2560,1440,640,360,NCHW_RGB,Float16,8.485888
NV12BlockLinear,Bilinear,2560,1440,640,360,NCHW_RGB,Float16,23.004160
NV12BlockLinear,Nearest,1920,1080,1280,720,NCHW_RGB,Float16,14.309376
NV12BlockLinear,Bilinear,1920,1080,1280,720,NCHW_RGB,Float16,40.935425
NV12BlockLinear,Nearest,1920,1080,640,360,NCHW_RGB,Float16,7.793664
NV12BlockLinear,Bilinear,1920,1080,640,360,NCHW_RGB,Float16,19.326977
NV12BlockLinear,Nearest,1280,720,640,360,NCHW_RGB,Float16,6.200320
NV12BlockLinear,Bilinear,1280,720,640,360,NCHW_RGB,Float16,13.545472
NV12BlockLinear,Nearest,640,360,1280,720,NCHW_RGB,Float16,14.107648
NV12BlockLinear,Bilinear,640,360,1280,720,NCHW_RGB,Float16,40.771584
NV12BlockLinear,Nearest,640,360,1920,1080,NCHW_RGB,Float16,27.137024
NV12BlockLinear,Bilinear,640,360,1920,1080,NCHW_RGB,Float16,85.870590
NV12BlockLinear,Nearest,640,360,2560,1440,NCHW_RGB,Float16,56.806400
NV12BlockLinear,Bilinear,640,360,2560,1440,NCHW_RGB,Float16,153.282562
NV12BlockLinear,Nearest,640,360,3840,2160,NCHW_RGB,Float16,116.086784
NV12BlockLinear,Bilinear,640,360,3840,2160,NCHW_RGB,Float16,326.306824
NV12BlockLinear,Nearest,1280,720,1920,1080,NCHW_RGB,Float16,28.326912
NV12BlockLinear,Bilinear,1280,720,1920,1080,NCHW_RGB,Float16,86.298622
NV12BlockLinear,Nearest,1280,720,2560,1440,NCHW_RGB,Float16,58.619904
NV12BlockLinear,Bilinear,1280,720,2560,1440,NCHW_RGB,Float16,161.594376
NV12BlockLinear,Nearest,1280,720,3840,2160,NCHW_RGB,Float16,121.890816
NV12BlockLinear,Bilinear,1280,720,3840,2160,NCHW_RGB,Float16,340.785156
NV12BlockLinear,Nearest,1920,1080,2560,1440,NCHW_RGB,Float16,61.418495
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NCHW_RGB,Float16,168.435715
NV12BlockLinear,Nearest,1920,1080,3840,2160,NCHW_RGB,Float16,125.873154
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NCHW_RGB,Float16,354.492401
NV12BlockLinear,Nearest,2560,1440,3840,2160,NCHW_RGB,Float16,129.689606
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NCHW_RGB,Float16,362.338318
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_BGR,Uint8,84.621315
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_BGR,Uint8,258.697205
NV12BlockLinear,Nearest,3840,2160,1920,1080,NHWC_BGR,Uint8,46.650368
NV12BlockLinear,Bilinear,3840,2160,1920,1080,NHWC_BGR,Uint8,145.633286
NV12BlockLinear,Nearest,3840,2160,1280,720,NHWC_BGR,Uint8,20.253696
NV12BlockLinear,Bilinear,3840,2160,1280,720,NHWC_BGR,Uint8,61.516800
NV12BlockLinear,Nearest,3840,2160,640,360,NHWC_BGR,Uint8,7.868416
NV12BlockLinear,Bilinear,3840,2160,640,360,NHWC_BGR,Uint8,17.484800
NV12BlockLinear,Nearest,2560,1440,1920,1080,NHWC_BGR,Uint8,36.651009
NV12BlockLinear,Bilinear,2560,1440,1920,1080,NHWC_BGR,Uint8,124.347389
NV12BlockLinear,Nearest,2560,1440,1280,720,NHWC_BGR,Uint8,18.053120
NV12BlockLinear,Bilinear,2560,1440,1280,720,NHWC_BGR,Uint8,57.500671
NV12BlockLinear,Nearest,2560,1440,640,360,NHWC_BGR,Uint8,7.096320
NV12BlockLinear,Bilinear,2560,1440,640,360,NHWC_BGR,Uint8,17.062912
NV12BlockLinear,Nearest,1920,1080,1280,720,NHWC_BGR,Uint8,17.928192
NV12BlockLinear,Bilinear,1920,1080,1280,720,NHWC_BGR,Uint8,57.421825
NV12BlockLinear,Nearest,1920,1080,640,360,NHWC_BGR,Uint8,6.808576
NV12BlockLinear,Bilinear,1920,1080,640,360,NHWC_BGR,Uint8,17.083391
NV12BlockLinear,Nearest,1280,720,640,360,NHWC_BGR,Uint8,6.622208
NV12BlockLinear,Bilinear,1280,720,640,360,NHWC_BGR,Uint8,16.812033
NV12BlockLinear,Nearest,640,360,1280,720,NHWC_BGR,Uint8,17.598463
NV12BlockLinear,Bilinear,640,360,1280,720,NHWC_BGR,Uint8,57.175041
NV12BlockLinear,Nearest,640,360,1920,1080,NHWC_BGR,Uint8,35.798016
NV12BlockLinear,Bilinear,640,360,1920,1080,NHWC_BGR,Uint8,122.594307
NV12BlockLinear,Nearest,640,360,2560,1440,NHWC_BGR,Uint8,61.121536
NV12BlockLinear,Bilinear,640,360,2560,1440,NHWC_BGR,Uint8,214.686722
NV12BlockLinear,Nearest,640,360,3840,2160,NHWC_BGR,Uint8,148.852737
NV12BlockLinear,Bilinear,640,360,3840,2160,NHWC_BGR,Uint8,511.664124
NV12BlockLinear,Nearest,1280,720,1920,1080,NHWC_BGR,Uint8,36.034561
NV12BlockLinear,Bilinear,1280,720,1920,1080,NHWC_BGR,Uint8,122.956802
NV12BlockLinear,Nearest,1280,720,2560,1440,NHWC_BGR,Uint8,61.353985
NV12BlockLinear,Bilinear,1280,720,2560,1440,NHWC_BGR,Uint8,216.485886
NV12BlockLinear,Nearest,1280,720,3840,2160,NHWC_BGR,Uint8,157.423615
NV12BlockLinear,Bilinear,1280,720,3840,2160,NHWC_BGR,Uint8,524.093445
NV12BlockLinear,Nearest,1920,1080,2560,1440,NHWC_BGR,Uint8,64.087044
NV12BlockLinear,Bilinear,1920,1080,2560,1440,NHWC_BGR,Uint8,224.131073
NV12BlockLinear,Nearest,1920,1080,3840,2160,NHWC_BGR,Uint8,164.226044
NV12BlockLinear,Bilinear,1920,1080,3840,2160,NHWC_BGR,Uint8,534.070251
NV12BlockLinear,Nearest,2560,1440,3840,2160,NHWC_BGR,Uint8,169.188354
NV12BlockLinear,Bilinear,2560,1440,3840,2160,NHWC_BGR,Uint8,539.332581
NV12BlockLinear,Nearest,3840,2160,2560,1440,NHWC_RGB,Uint8,84.560898
NV12BlockLinear,Bilinear,3840,2160,2560,1440,NHWC_RGB,Uint8,258.892792
